UserRoleID,RoleID,UserID,CreatedDatetime,UpdatedBy,UpdatedDatetime,CreatedBy,FacilityID,IsDeleted
397,101,231,2018-05-24 15:36:07.10708+05:30,101,2018-05-24 15:36:07.10708+05:30,101,,f
403,102,234,2018-05-24 18:02:00.554493+05:30,101,2018-06-01 18:05:41.894645+05:30,101,170,t
378,102,223,2018-05-24 14:27:32.975601+05:30,101,2018-05-24 15:24:47.857838+05:30,101,161,f
379,105,223,2018-05-24 14:27:32.975601+05:30,101,2018-05-24 15:24:47.857838+05:30,101,161,f
380,102,223,2018-05-24 14:28:30.86522+05:30,101,2018-05-24 15:25:34.819451+05:30,101,162,f
381,106,223,2018-05-24 14:28:30.86522+05:30,101,2018-05-24 15:25:34.819451+05:30,101,162,f
385,102,225,2018-05-24 15:27:01.679325+05:30,101,2018-05-24 15:27:01.679325+05:30,101,163,f
386,106,225,2018-05-24 15:27:01.679325+05:30,101,2018-05-24 15:27:01.679325+05:30,101,163,f
387,102,226,2018-05-24 15:27:49.104577+05:30,101,2018-05-24 15:27:49.104577+05:30,101,164,f
388,106,226,2018-05-24 15:27:49.104577+05:30,101,2018-05-24 15:27:49.104577+05:30,101,164,f
393,102,229,2018-05-24 15:30:55.566021+05:30,101,2018-05-24 15:31:00.554003+05:30,101,167,t
394,105,229,2018-05-24 15:30:55.566021+05:30,101,2018-05-24 15:31:00.554003+05:30,101,167,t
395,102,230,2018-05-24 15:31:29.752958+05:30,101,2018-05-24 15:31:29.752958+05:30,101,168,f
396,106,230,2018-05-24 15:31:29.752958+05:30,101,2018-05-24 15:31:29.752958+05:30,101,168,f
354,102,211,2018-02-01 17:25:00.50486+05:30,101,2018-05-28 14:31:01.67383+05:30,101,130,f
331,102,150,2018-01-25 15:35:16.566992+05:30,101,2018-05-28 14:31:01.67383+05:30,161,130,f
404,105,234,2018-05-24 18:02:00.554493+05:30,101,2018-06-01 18:05:41.894645+05:30,101,170,t
402,110,233,2018-05-24 18:01:59.329013+05:30,223,2018-06-01 15:07:10.100185+05:30,223,160,t
408,102,236,2018-05-24 18:04:59.569229+05:30,101,2018-05-24 18:04:59.569229+05:30,101,171,f
409,106,236,2018-05-24 18:04:59.569229+05:30,101,2018-05-24 18:04:59.569229+05:30,101,171,f
411,102,237,2018-05-24 17:57:04.732247+05:30,223,2018-05-24 17:57:04.732247+05:30,223,160,t
412,110,237,2018-05-24 17:57:04.732247+05:30,223,2018-05-24 17:57:04.732247+05:30,223,160,t
414,102,238,2018-05-24 18:06:03.136119+05:30,223,2018-05-24 18:06:03.136119+05:30,223,160,t
415,110,238,2018-05-24 18:06:03.136119+05:30,223,2018-05-24 18:06:03.136119+05:30,223,160,t
420,102,240,2018-05-25 10:51:56.0077+05:30,223,2018-05-25 10:51:56.0077+05:30,223,160,t
421,110,240,2018-05-25 10:51:56.0077+05:30,223,2018-05-25 10:51:56.0077+05:30,223,160,t
422,105,241,2018-05-25 11:16:52.304228+05:30,223,2018-05-25 11:16:52.304228+05:30,223,161,f
423,102,241,2018-05-25 11:16:52.304228+05:30,223,2018-05-25 11:16:52.304228+05:30,223,161,t
424,110,241,2018-05-25 11:16:52.304228+05:30,223,2018-05-25 11:16:52.304228+05:30,223,161,t
425,106,242,2018-05-25 11:19:24.774928+05:30,223,2018-05-25 11:19:24.774928+05:30,223,162,f
426,102,242,2018-05-25 11:19:24.774928+05:30,223,2018-05-25 11:19:24.774928+05:30,223,162,t
427,110,242,2018-05-25 11:19:24.774928+05:30,223,2018-05-25 11:19:24.774928+05:30,223,162,t
453,102,254,2018-05-25 13:04:19.17543+05:30,101,2018-05-25 13:04:19.17543+05:30,101,180,f
454,105,254,2018-05-25 13:04:19.17543+05:30,101,2018-05-25 13:04:19.17543+05:30,101,180,f
455,102,255,2018-05-25 13:05:08.288267+05:30,101,2018-05-25 13:05:08.288267+05:30,101,181,f
456,105,255,2018-05-25 13:05:08.288267+05:30,101,2018-05-25 13:05:08.288267+05:30,101,181,f
457,102,256,2018-05-25 13:05:54.55014+05:30,101,2018-05-25 13:05:54.55014+05:30,101,182,f
458,105,256,2018-05-25 13:05:54.55014+05:30,101,2018-05-25 13:05:54.55014+05:30,101,182,f
459,102,257,2018-05-25 13:08:19.054647+05:30,101,2018-05-25 13:08:19.054647+05:30,101,183,f
430,110,104,2018-05-25 11:28:04.267525+05:30,101,2018-05-25 11:31:12.8865+05:30,101,172,t
428,102,103,2018-05-25 11:27:42.04502+05:30,101,2018-05-25 11:32:02.442429+05:30,101,172,t
429,110,103,2018-05-25 11:27:42.04502+05:30,101,2018-05-25 11:32:02.442429+05:30,101,172,t
431,110,243,2018-05-25 11:29:06.913015+05:30,101,2018-05-25 11:32:02.442429+05:30,101,172,t
361,102,216,2018-02-13 09:35:09.897421+05:30,101,2018-09-11 14:44:47.259387+05:30,101,157,t
405,103,235,2018-05-24 18:03:17.65643+05:30,101,2018-09-13 10:03:05.613691+05:30,223,160,t
376,102,223,2018-05-24 14:26:18.681201+05:30,101,2018-09-13 10:03:05.613691+05:30,101,160,t
377,110,223,2018-05-24 14:26:18.681201+05:30,101,2018-09-13 10:03:05.613691+05:30,101,160,t
400,104,233,2018-05-24 18:01:59.329013+05:30,101,2018-09-13 10:03:05.613691+05:30,223,160,t
434,102,244,2018-05-25 11:33:13.818215+05:30,101,2018-05-25 11:33:13.818215+05:30,101,174,f
435,105,244,2018-05-25 11:33:13.818215+05:30,101,2018-05-25 11:33:13.818215+05:30,101,174,f
460,106,257,2018-05-25 13:08:19.054647+05:30,101,2018-05-25 13:08:19.054647+05:30,101,183,f
461,102,258,2018-05-25 13:08:58.928718+05:30,101,2018-05-25 13:08:58.928718+05:30,101,184,f
436,102,245,2018-05-25 11:35:15.535109+05:30,101,2018-05-25 11:35:25.593807+05:30,101,175,t
437,105,245,2018-05-25 11:35:15.535109+05:30,101,2018-05-25 11:35:25.593807+05:30,101,175,t
462,106,258,2018-05-25 13:08:58.928718+05:30,101,2018-05-25 13:08:58.928718+05:30,101,184,f
463,102,259,2018-05-25 13:09:53.24519+05:30,101,2018-05-25 13:09:53.24519+05:30,101,185,f
438,102,246,2018-05-25 11:35:15.535109+05:30,101,2018-05-25 11:36:46.432105+05:30,101,175,t
439,105,246,2018-05-25 11:35:15.535109+05:30,101,2018-05-25 11:36:46.432105+05:30,101,175,t
367,102,133,2018-02-14 16:55:23.732072+05:30,101,2018-05-25 11:38:59.725408+05:30,101,154,f
368,106,133,2018-02-14 16:55:23.732072+05:30,101,2018-05-25 11:38:59.725408+05:30,101,154,f
333,102,206,2018-01-25 15:38:20.610284+05:30,101,2018-05-25 11:38:59.725408+05:30,205,154,f
334,106,206,2018-01-25 15:38:20.610284+05:30,101,2018-05-25 11:38:59.725408+05:30,205,154,f
440,102,245,2018-05-25 12:25:14.026062+05:30,101,2018-05-25 12:25:41.994804+05:30,101,176,f
441,106,245,2018-05-25 12:25:14.026062+05:30,101,2018-05-25 12:25:41.994804+05:30,101,176,f
442,102,247,2018-05-25 12:25:41.994804+05:30,101,2018-05-25 12:25:41.994804+05:30,101,176,f
443,106,247,2018-05-25 12:25:41.994804+05:30,101,2018-05-25 12:25:41.994804+05:30,101,176,f
444,101,248,2018-05-25 12:30:55.729709+05:30,101,2018-05-25 12:30:55.729709+05:30,101,,f
446,101,250,2018-05-25 12:32:05.021573+05:30,101,2018-05-25 12:32:05.021573+05:30,101,,f
445,101,249,2018-05-25 12:32:05.021573+05:30,101,2018-05-25 12:33:37.620613+05:30,101,,t
449,102,252,2018-05-25 13:01:28.807839+05:30,101,2018-05-25 13:01:28.807839+05:30,101,178,f
450,110,252,2018-05-25 13:01:28.807839+05:30,101,2018-05-25 13:01:28.807839+05:30,101,178,f
447,102,251,2018-05-25 12:59:34.965732+05:30,101,2018-05-25 13:01:41.306607+05:30,101,177,f
448,110,251,2018-05-25 12:59:34.965732+05:30,101,2018-05-25 13:01:41.306607+05:30,101,177,f
464,106,259,2018-05-25 13:09:53.24519+05:30,101,2018-05-25 13:09:53.24519+05:30,101,185,f
465,101,260,2018-05-25 13:11:34.22453+05:30,101,2018-05-25 13:11:34.22453+05:30,101,,f
466,101,261,2018-05-25 13:11:34.22453+05:30,101,2018-05-25 13:11:34.22453+05:30,101,,f
467,101,262,2018-05-25 13:11:34.22453+05:30,101,2018-05-25 13:11:34.22453+05:30,101,,f
468,102,263,2018-05-25 14:55:55.342252+05:30,101,2018-05-25 14:55:55.342252+05:30,101,186,f
469,110,263,2018-05-25 14:55:55.342252+05:30,101,2018-05-25 14:55:55.342252+05:30,101,186,f
352,102,210,2018-01-25 19:21:49.305763+05:30,101,2018-05-28 14:31:01.67383+05:30,150,130,f
358,102,213,2018-02-01 17:38:09.229849+05:30,101,2018-05-28 14:31:01.67383+05:30,101,130,f
370,102,220,2018-03-16 15:19:13.811942+05:30,101,2018-05-28 14:31:01.67383+05:30,161,130,f
371,110,220,2018-03-16 15:19:13.811942+05:30,101,2018-05-28 14:31:01.67383+05:30,161,130,f
357,110,212,2018-02-01 17:29:53.843526+05:30,101,2018-05-28 14:31:01.67383+05:30,161,130,f
374,110,221,2018-04-02 07:20:02.698638+05:30,101,2018-05-28 14:31:01.67383+05:30,161,130,f
332,110,150,2018-01-25 15:35:16.566992+05:30,101,2018-05-28 14:31:01.67383+05:30,161,130,f
353,110,210,2018-01-25 19:21:49.305763+05:30,101,2018-05-28 14:31:01.67383+05:30,150,130,f
407,110,235,2018-05-24 18:03:17.65643+05:30,223,2018-06-14 12:43:48.675011+05:30,223,160,t
470,103,264,2018-05-28 14:54:40.880044+05:30,251,2018-05-30 12:43:31.188229+05:30,251,177,f
451,102,253,2018-05-25 13:03:06.702954+05:30,101,2018-05-30 12:11:21.090527+05:30,101,179,f
452,110,253,2018-05-25 13:03:06.702954+05:30,101,2018-05-30 12:11:21.090527+05:30,101,179,f
471,102,264,2018-05-28 14:54:40.880044+05:30,251,2018-05-30 12:43:31.188229+05:30,251,177,t
476,106,266,2018-05-29 11:54:14.275612+05:30,257,2018-05-29 11:54:14.275612+05:30,257,183,f
477,102,266,2018-05-29 11:54:14.275612+05:30,257,2018-05-29 11:54:14.275612+05:30,257,183,f
478,110,266,2018-05-29 11:54:14.275612+05:30,257,2018-05-29 11:54:14.275612+05:30,257,183,t
479,105,267,2018-05-29 11:56:55.618347+05:30,254,2018-05-29 11:56:55.618347+05:30,254,180,f
480,102,267,2018-05-29 11:56:55.618347+05:30,254,2018-05-29 11:56:55.618347+05:30,254,180,f
481,110,267,2018-05-29 11:56:55.618347+05:30,254,2018-05-29 11:56:55.618347+05:30,254,180,t
482,104,268,2018-05-29 12:03:43.933589+05:30,251,2018-05-29 12:03:43.933589+05:30,251,177,f
483,102,268,2018-05-29 12:03:43.933589+05:30,251,2018-05-29 12:03:43.933589+05:30,251,177,t
484,110,268,2018-05-29 12:03:43.933589+05:30,251,2018-05-29 12:03:43.933589+05:30,251,177,t
485,104,268,2018-05-29 12:25:57.413157+05:30,252,2018-05-29 12:25:57.413157+05:30,252,178,f
486,102,268,2018-05-29 12:25:57.413157+05:30,252,2018-05-29 12:25:57.413157+05:30,252,178,t
487,110,268,2018-05-29 12:25:57.413157+05:30,252,2018-05-29 12:25:57.413157+05:30,252,178,t
489,102,269,2018-05-29 14:35:54.308727+05:30,223,2018-05-29 14:35:54.308727+05:30,223,160,t
491,105,270,2018-05-29 14:43:53.542091+05:30,223,2018-05-29 14:43:53.542091+05:30,223,161,f
492,102,270,2018-05-29 14:43:53.542091+05:30,223,2018-05-29 14:43:53.542091+05:30,223,161,t
493,110,270,2018-05-29 14:43:53.542091+05:30,223,2018-05-29 14:43:53.542091+05:30,223,161,t
494,106,133,2018-05-29 14:46:00.28212+05:30,223,2018-05-29 14:46:00.28212+05:30,223,162,f
495,102,133,2018-05-29 14:46:00.28212+05:30,223,2018-05-29 14:46:00.28212+05:30,223,162,t
496,110,133,2018-05-29 14:46:00.28212+05:30,223,2018-05-29 14:46:00.28212+05:30,223,162,t
417,102,239,2018-05-24 18:07:13.099266+05:30,223,2018-05-29 14:56:31.655769+05:30,223,160,t
497,105,271,2018-05-29 15:00:25.800488+05:30,267,2018-05-29 15:00:25.800488+05:30,267,180,f
498,102,271,2018-05-29 15:00:25.800488+05:30,267,2018-05-29 15:00:25.800488+05:30,267,180,t
499,110,271,2018-05-29 15:00:25.800488+05:30,267,2018-05-29 15:00:25.800488+05:30,267,180,t
501,102,272,2018-05-29 16:57:51.459171+05:30,251,2018-05-29 16:57:51.459171+05:30,251,177,t
502,110,272,2018-05-29 16:57:51.459171+05:30,251,2018-05-29 16:57:51.459171+05:30,251,177,t
500,103,272,2018-05-29 16:57:51.459171+05:30,251,2018-05-29 16:58:05.911+05:30,251,177,t
504,102,273,2018-05-30 10:38:56.304047+05:30,223,2018-05-30 10:38:56.304047+05:30,223,160,t
505,110,273,2018-05-30 10:38:56.304047+05:30,223,2018-05-30 10:38:56.304047+05:30,223,160,t
507,102,274,2018-05-30 10:59:51.273863+05:30,223,2018-05-30 10:59:51.273863+05:30,223,160,t
508,110,274,2018-05-30 10:59:51.273863+05:30,223,2018-05-30 10:59:51.273863+05:30,223,160,t
509,108,275,2018-05-30 12:39:40.556538+05:30,251,2018-05-30 12:41:00.866549+05:30,251,177,f
510,102,275,2018-05-30 12:39:40.556538+05:30,251,2018-05-30 12:41:00.866549+05:30,251,177,f
511,110,275,2018-05-30 12:39:40.556538+05:30,251,2018-05-30 12:41:00.866549+05:30,251,177,f
473,103,265,2018-05-29 11:47:04.517618+05:30,251,2018-05-30 12:42:45.065942+05:30,251,177,f
474,102,265,2018-05-29 11:47:04.517618+05:30,251,2018-05-30 12:42:45.065942+05:30,251,177,f
475,110,265,2018-05-29 11:47:04.517618+05:30,251,2018-05-30 12:42:45.065942+05:30,251,177,f
472,110,264,2018-05-28 14:54:40.880044+05:30,251,2018-05-30 12:43:31.188229+05:30,251,177,t
512,104,276,2018-05-30 12:46:16.633143+05:30,251,2018-05-30 12:46:16.633143+05:30,251,177,f
513,102,276,2018-05-30 12:46:16.633143+05:30,251,2018-05-30 12:46:16.633143+05:30,251,177,t
514,110,276,2018-05-30 12:46:16.633143+05:30,251,2018-05-30 12:46:16.633143+05:30,251,177,t
515,105,277,2018-05-30 12:54:17.137012+05:30,254,2018-05-30 12:54:17.137012+05:30,254,180,f
516,102,277,2018-05-30 12:54:17.137012+05:30,254,2018-05-30 12:54:17.137012+05:30,254,180,f
517,110,277,2018-05-30 12:54:17.137012+05:30,254,2018-05-30 12:54:17.137012+05:30,254,180,t
518,106,278,2018-05-30 12:58:13.211343+05:30,257,2018-05-30 12:58:13.211343+05:30,257,183,f
519,102,278,2018-05-30 12:58:13.211343+05:30,257,2018-05-30 12:58:13.211343+05:30,257,183,t
520,110,278,2018-05-30 12:58:13.211343+05:30,257,2018-05-30 12:58:13.211343+05:30,257,183,t
522,105,263,2018-05-30 15:58:09.891178+05:30,223,2018-05-30 15:58:09.891178+05:30,223,161,f
523,102,263,2018-05-30 15:58:09.891178+05:30,223,2018-05-30 15:58:09.891178+05:30,223,161,t
524,110,263,2018-05-30 15:58:09.891178+05:30,223,2018-05-30 15:58:09.891178+05:30,223,161,t
525,106,263,2018-05-30 15:59:03.187807+05:30,223,2018-05-30 15:59:03.187807+05:30,223,162,f
526,102,263,2018-05-30 15:59:03.187807+05:30,223,2018-05-30 15:59:03.187807+05:30,223,162,t
527,110,263,2018-05-30 15:59:03.187807+05:30,223,2018-05-30 15:59:03.187807+05:30,223,162,t
528,101,280,2018-05-30 16:17:38.795207+05:30,101,2018-05-30 16:29:37.549744+05:30,101,,t
536,101,284,2018-05-30 16:31:01.782352+05:30,101,2018-05-30 16:31:01.782352+05:30,101,,f
537,105,285,2018-05-30 16:38:31.194612+05:30,223,2018-05-30 16:38:31.194612+05:30,223,161,f
538,102,285,2018-05-30 16:38:31.194612+05:30,223,2018-05-30 16:38:31.194612+05:30,223,161,t
539,110,285,2018-05-30 16:38:31.194612+05:30,223,2018-05-30 16:38:31.194612+05:30,223,161,t
540,106,285,2018-05-30 16:39:25.437926+05:30,223,2018-05-30 16:39:25.437926+05:30,223,162,f
541,102,285,2018-05-30 16:39:25.437926+05:30,223,2018-05-30 16:39:25.437926+05:30,223,162,t
542,110,285,2018-05-30 16:39:25.437926+05:30,223,2018-05-30 16:39:25.437926+05:30,223,162,t
543,106,283,2018-05-30 16:42:23.7218+05:30,223,2018-05-30 16:42:23.7218+05:30,223,162,f
544,102,283,2018-05-30 16:42:23.7218+05:30,223,2018-05-30 16:42:23.7218+05:30,223,162,t
545,110,283,2018-05-30 16:42:23.7218+05:30,223,2018-05-30 16:42:23.7218+05:30,223,162,t
547,102,286,2018-05-31 07:01:44.477826+05:30,223,2018-05-31 07:01:44.477826+05:30,223,160,t
548,110,286,2018-05-31 07:01:44.477826+05:30,223,2018-05-31 07:01:44.477826+05:30,223,160,t
549,102,287,2018-05-31 14:17:53.765144+05:30,101,2018-05-31 14:17:53.765144+05:30,101,189,f
531,102,283,2018-05-30 16:25:14.611444+05:30,101,2018-06-01 17:11:47.647984+05:30,101,188,t
550,110,287,2018-05-31 14:17:53.765144+05:30,101,2018-05-31 14:17:53.765144+05:30,101,189,f
554,102,279,2018-05-31 19:12:31.289991+05:30,232,2018-05-31 19:12:31.289991+05:30,232,169,t
555,110,279,2018-05-31 19:12:31.289991+05:30,232,2018-05-31 19:12:31.289991+05:30,232,169,t
521,101,279,2018-05-30 14:33:09.077331+05:30,101,2018-05-31 23:12:57.132099+05:30,101,,t
551,102,279,2018-05-31 19:06:26.446726+05:30,101,2018-05-31 23:12:57.132099+05:30,101,190,t
552,110,279,2018-05-31 19:06:26.446726+05:30,101,2018-05-31 23:12:57.132099+05:30,101,190,t
553,103,279,2018-05-31 19:12:31.289991+05:30,101,2018-05-31 23:12:57.132099+05:30,232,169,t
559,110,289,2018-06-01 12:18:01.226812+05:30,223,2018-06-01 12:18:01.226812+05:30,223,160,t
564,102,284,2018-06-01 14:30:58.491182+05:30,101,2018-06-01 14:30:58.491182+05:30,101,193,f
565,105,284,2018-06-01 14:30:58.491182+05:30,101,2018-06-01 14:30:58.491182+05:30,101,193,f
567,101,291,2018-06-01 14:37:23.856357+05:30,101,2018-06-01 14:37:23.856357+05:30,101,,f
568,101,292,2018-06-01 14:37:55.563998+05:30,101,2018-06-01 14:37:55.563998+05:30,101,,f
576,102,295,2018-06-01 15:03:48.072801+05:30,223,2018-06-01 15:03:48.072801+05:30,223,160,t
577,110,295,2018-06-01 15:03:48.072801+05:30,223,2018-06-01 15:03:48.072801+05:30,223,160,t
532,110,283,2018-05-30 16:25:14.611444+05:30,101,2018-06-01 17:11:47.647984+05:30,101,188,t
529,102,281,2018-05-30 16:22:46.584174+05:30,101,2018-06-01 17:11:47.670462+05:30,101,187,t
530,110,282,2018-05-30 16:22:46.584174+05:30,101,2018-06-01 17:11:47.670462+05:30,101,187,t
584,101,300,2018-06-01 17:57:30.922351+05:30,101,2018-06-01 17:57:30.922351+05:30,101,,f
585,102,301,2018-06-01 17:59:11.010796+05:30,101,2018-06-01 17:59:11.010796+05:30,101,197,f
586,105,301,2018-06-01 17:59:11.010796+05:30,101,2018-06-01 17:59:11.010796+05:30,101,197,f
578,102,296,2018-06-01 16:43:10.270354+05:30,101,2018-08-27 13:45:03.64992+05:30,101,195,f
579,106,296,2018-06-01 16:43:10.270354+05:30,101,2018-08-27 13:45:03.64992+05:30,101,195,f
534,102,283,2018-05-30 16:28:34.491983+05:30,101,2018-09-13 10:03:05.613691+05:30,223,160,t
535,110,283,2018-05-30 16:28:34.491983+05:30,101,2018-09-13 10:03:05.613691+05:30,223,160,t
546,107,286,2018-05-31 07:01:44.477826+05:30,101,2018-09-13 10:03:05.613691+05:30,223,160,t
557,107,289,2018-06-01 12:18:01.226812+05:30,101,2018-09-13 10:03:05.613691+05:30,223,160,t
558,102,289,2018-06-01 12:18:01.226812+05:30,101,2018-09-13 10:03:05.613691+05:30,223,160,t
575,108,295,2018-06-01 15:03:48.072801+05:30,101,2018-09-13 10:03:05.613691+05:30,223,160,t
560,102,288,2018-06-01 13:49:11.118286+05:30,101,2018-06-01 18:05:49.16102+05:30,101,191,t
561,105,288,2018-06-01 13:49:11.118286+05:30,101,2018-06-01 18:05:49.16102+05:30,101,191,t
597,102,307,2018-06-01 18:47:40.004187+05:30,101,2018-06-01 18:47:40.004187+05:30,101,200,f
598,105,307,2018-06-01 18:47:40.004187+05:30,101,2018-06-01 18:47:40.004187+05:30,101,200,f
602,110,308,2018-06-03 23:14:00.944951+05:30,101,2018-06-03 23:21:51.847535+05:30,101,202,f
607,102,309,2018-06-04 12:48:27.854955+05:30,101,2018-06-04 12:48:27.854955+05:30,101,205,f
608,110,309,2018-06-04 12:48:27.854955+05:30,101,2018-06-04 12:48:27.854955+05:30,101,205,f
609,102,309,2018-06-04 12:55:48.955581+05:30,101,2018-06-04 12:55:48.955581+05:30,101,206,f
610,105,309,2018-06-04 12:55:48.955581+05:30,101,2018-06-04 12:55:48.955581+05:30,101,206,f
611,102,310,2018-06-04 12:55:48.955581+05:30,101,2018-06-04 12:55:48.955581+05:30,101,206,f
612,105,310,2018-06-04 12:55:48.955581+05:30,101,2018-06-04 12:55:48.955581+05:30,101,206,f
613,103,311,2018-06-04 13:33:46.680879+05:30,287,2018-06-04 13:33:46.680879+05:30,287,189,f
614,102,311,2018-06-04 13:33:46.680879+05:30,287,2018-06-04 13:33:46.680879+05:30,287,189,f
615,110,311,2018-06-04 13:33:46.680879+05:30,287,2018-06-04 13:33:46.680879+05:30,287,189,t
619,105,313,2018-06-14 10:17:31.407383+05:30,223,2018-06-14 10:17:31.407383+05:30,223,161,f
620,102,313,2018-06-14 10:17:31.407383+05:30,223,2018-06-14 10:17:31.407383+05:30,223,161,f
621,110,313,2018-06-14 10:17:31.407383+05:30,223,2018-06-14 10:17:31.407383+05:30,223,161,t
622,105,314,2018-06-14 07:11:35.264224+05:30,223,2018-06-14 07:11:35.264224+05:30,223,161,f
623,102,314,2018-06-14 07:11:35.264224+05:30,223,2018-06-14 07:11:35.264224+05:30,223,161,t
624,110,314,2018-06-14 07:11:35.264224+05:30,223,2018-06-14 07:11:35.264224+05:30,223,161,t
625,106,315,2018-06-14 10:23:36.040257+05:30,223,2018-06-14 10:23:36.040257+05:30,223,162,f
626,102,315,2018-06-14 10:23:36.040257+05:30,223,2018-06-14 10:23:36.040257+05:30,223,162,t
627,110,315,2018-06-14 10:23:36.040257+05:30,223,2018-06-14 10:23:36.040257+05:30,223,162,t
633,103,317,2018-06-20 08:37:44.077751+05:30,161,2018-06-20 08:37:44.077751+05:30,161,130,f
634,102,317,2018-06-20 08:37:44.077751+05:30,161,2018-06-20 08:37:44.077751+05:30,161,130,t
635,110,317,2018-06-20 08:37:44.077751+05:30,161,2018-06-20 08:37:44.077751+05:30,161,130,t
638,107,319,2018-08-23 14:31:35.856389+05:30,318,2018-08-23 14:31:35.856389+05:30,318,208,f
639,102,319,2018-08-23 14:31:35.856389+05:30,318,2018-08-23 14:31:35.856389+05:30,318,208,t
640,110,319,2018-08-23 14:31:35.856389+05:30,318,2018-08-23 14:31:35.856389+05:30,318,208,t
641,102,318,2018-08-23 14:48:50.445309+05:30,101,2018-08-23 14:48:50.445309+05:30,101,209,f
642,105,318,2018-08-23 14:48:50.445309+05:30,101,2018-08-23 14:48:50.445309+05:30,101,209,f
643,102,318,2018-08-23 14:49:46.177454+05:30,101,2018-08-23 14:49:46.177454+05:30,101,210,f
644,106,318,2018-08-23 14:49:46.177454+05:30,101,2018-08-23 14:49:46.177454+05:30,101,210,f
645,102,318,2018-08-23 14:51:22.752192+05:30,101,2018-08-23 14:51:22.752192+05:30,101,211,f
646,106,318,2018-08-23 14:51:22.752192+05:30,101,2018-08-23 14:51:22.752192+05:30,101,211,f
647,102,318,2018-08-23 14:52:00.530467+05:30,101,2018-08-23 14:52:00.530467+05:30,101,212,f
648,106,318,2018-08-23 14:52:00.530467+05:30,101,2018-08-23 14:52:00.530467+05:30,101,212,f
649,101,320,2018-08-23 15:14:29.229589+05:30,101,2018-08-23 15:14:42.614197+05:30,101,,t
650,102,227,2018-08-23 15:19:11.766108+05:30,101,2018-08-23 15:19:11.766108+05:30,101,213,f
651,106,227,2018-08-23 15:19:11.766108+05:30,101,2018-08-23 15:19:11.766108+05:30,101,213,f
652,102,321,2018-08-23 15:20:17.075813+05:30,101,2018-08-23 15:20:17.075813+05:30,101,214,f
653,106,321,2018-08-23 15:20:17.075813+05:30,101,2018-08-23 15:20:17.075813+05:30,101,214,f
654,102,321,2018-08-23 15:20:57.181872+05:30,101,2018-08-23 15:20:57.181872+05:30,101,215,f
655,106,321,2018-08-23 15:20:57.181872+05:30,101,2018-08-23 15:20:57.181872+05:30,101,215,f
656,102,318,2018-08-23 15:24:42.724866+05:30,101,2018-08-23 15:25:42.272207+05:30,101,216,t
657,110,318,2018-08-23 15:24:42.724866+05:30,101,2018-08-23 15:25:42.272207+05:30,101,216,t
658,101,322,2018-08-23 15:34:24.038739+05:30,101,2018-08-23 15:34:24.038739+05:30,101,,f
659,103,323,2018-08-23 15:45:50.570379+05:30,252,2018-08-23 15:45:50.570379+05:30,252,178,f
660,102,323,2018-08-23 15:45:50.570379+05:30,252,2018-08-23 15:45:50.570379+05:30,252,178,f
661,110,323,2018-08-23 15:45:50.570379+05:30,252,2018-08-23 15:45:50.570379+05:30,252,178,f
662,111,324,2018-08-27 12:08:32.375656+05:30,252,2018-08-27 12:08:32.375656+05:30,252,178,f
663,111,324,2018-08-27 12:41:18.751609+05:30,252,2018-08-27 12:41:18.751609+05:30,252,178,f
664,111,325,2018-08-27 12:41:43.939125+05:30,252,2018-08-27 12:41:43.939125+05:30,252,178,f
665,111,326,2018-08-27 12:43:05.028941+05:30,252,2018-08-27 12:43:05.028941+05:30,252,178,f
666,111,326,2018-08-27 13:09:41.30798+05:30,252,2018-08-27 13:09:41.30798+05:30,252,178,f
667,111,251,2018-08-27 13:22:32.601684+05:30,252,2018-08-27 13:22:32.601684+05:30,252,178,f
631,102,317,2018-06-14 15:13:42.761415+05:30,101,2018-09-13 10:02:01.061216+05:30,101,190,t
632,110,317,2018-06-14 15:13:42.761415+05:30,101,2018-09-13 10:02:01.061216+05:30,101,190,t
628,103,316,2018-06-14 12:43:05.541919+05:30,101,2018-09-13 10:03:05.613691+05:30,223,160,t
629,102,316,2018-06-14 12:43:05.541919+05:30,101,2018-09-13 10:03:05.613691+05:30,223,160,t
630,110,316,2018-06-14 12:43:05.541919+05:30,101,2018-09-13 10:03:05.613691+05:30,223,160,t
599,102,306,2018-06-01 18:51:49.80448+05:30,101,2018-09-14 11:20:58.264651+05:30,101,201,f
600,106,306,2018-06-01 18:51:49.80448+05:30,101,2018-09-14 11:20:58.264651+05:30,101,201,f
668,102,327,2018-08-27 13:35:07.019606+05:30,101,2018-08-27 13:35:07.019606+05:30,101,217,f
669,110,327,2018-08-27 13:35:07.019606+05:30,101,2018-08-27 13:35:07.019606+05:30,101,217,f
582,102,298,2018-06-01 17:54:52.570357+05:30,101,2018-08-27 13:36:06.41607+05:30,101,196,t
583,110,299,2018-06-01 17:54:52.570357+05:30,101,2018-08-27 13:36:06.41607+05:30,101,196,t
670,102,327,2018-08-27 13:42:33.750398+05:30,101,2018-08-27 13:42:54.12803+05:30,101,218,f
671,105,327,2018-08-27 13:42:33.750398+05:30,101,2018-08-27 13:42:54.12803+05:30,101,218,f
571,102,284,2018-06-01 14:39:43.790052+05:30,101,2018-08-27 13:42:59.405557+05:30,101,194,t
572,105,284,2018-06-01 14:39:43.790052+05:30,101,2018-08-27 13:42:59.405557+05:30,101,194,t
