UserBusinessFunctionID,UserId,FacilityID,BussinessFunction,Status,CreatedBy,CreatedDatetime,UpdatedBy,UpdatedDatetime
355,155,128,5,t,101,2018-01-22 17:54:56.186615+05:30,101,2018-01-22 17:54:56.186615+05:30
356,156,129,1,t,101,2018-01-22 17:56:56.696081+05:30,101,2018-01-22 17:56:56.696081+05:30
357,156,129,2,t,101,2018-01-22 17:56:56.696081+05:30,101,2018-01-22 17:56:56.696081+05:30
358,156,129,3,t,101,2018-01-22 17:56:56.696081+05:30,101,2018-01-22 17:56:56.696081+05:30
359,156,129,4,t,101,2018-01-22 17:56:56.696081+05:30,101,2018-01-22 17:56:56.696081+05:30
360,156,129,5,t,101,2018-01-22 17:56:56.696081+05:30,101,2018-01-22 17:56:56.696081+05:30
325,149,126,5,f,101,2018-01-19 16:18:39.362678+05:30,150,2018-01-23 11:29:23.391335+05:30
322,149,126,2,t,101,2018-01-19 16:18:39.362678+05:30,150,2018-01-23 11:29:23.391335+05:30
324,149,126,4,t,101,2018-01-19 16:18:39.362678+05:30,150,2018-01-23 11:29:23.391335+05:30
323,149,126,3,t,101,2018-01-19 16:18:39.362678+05:30,150,2018-01-23 11:29:23.391335+05:30
321,149,126,1,t,101,2018-01-19 16:18:39.362678+05:30,150,2018-01-23 11:29:23.391335+05:30
371,161,130,1,t,101,2018-01-23 11:34:45.64105+05:30,101,2018-01-23 11:34:45.64105+05:30
372,161,130,2,t,101,2018-01-23 11:34:45.64105+05:30,101,2018-01-23 11:34:45.64105+05:30
373,161,130,3,t,101,2018-01-23 11:34:45.64105+05:30,101,2018-01-23 11:34:45.64105+05:30
374,161,130,4,t,101,2018-01-23 11:34:45.64105+05:30,101,2018-01-23 11:34:45.64105+05:30
375,161,130,5,t,101,2018-01-23 11:34:45.64105+05:30,101,2018-01-23 11:34:45.64105+05:30
411,173,126,1,t,101,2018-01-23 16:12:24.316298+05:30,101,2018-01-23 16:12:24.316298+05:30
382,164,130,2,t,161,2018-01-23 14:09:59.811358+05:30,161,2018-01-25 18:19:18.789513+05:30
383,164,130,4,t,161,2018-01-23 14:09:59.811358+05:30,161,2018-01-25 18:19:18.789513+05:30
384,164,130,1,t,161,2018-01-23 14:09:59.811358+05:30,161,2018-01-25 18:19:18.789513+05:30
385,164,130,3,t,161,2018-01-23 14:09:59.811358+05:30,161,2018-01-25 18:19:18.789513+05:30
386,165,130,5,t,161,2018-01-23 14:10:38.992532+05:30,161,2018-03-21 18:05:57.072132+05:30
387,165,130,2,t,161,2018-01-23 14:10:38.992532+05:30,161,2018-03-21 18:05:57.072132+05:30
388,165,130,4,t,161,2018-01-23 14:10:38.992532+05:30,161,2018-03-21 18:05:57.072132+05:30
389,165,130,1,t,161,2018-01-23 14:10:38.992532+05:30,161,2018-03-21 18:05:57.072132+05:30
390,165,130,3,t,161,2018-01-23 14:10:38.992532+05:30,161,2018-03-21 18:05:57.072132+05:30
391,166,132,1,t,101,2018-01-23 14:48:50.831032+05:30,101,2018-01-23 14:48:50.831032+05:30
392,166,132,2,t,101,2018-01-23 14:48:50.831032+05:30,101,2018-01-23 14:48:50.831032+05:30
393,166,132,3,t,101,2018-01-23 14:48:50.831032+05:30,101,2018-01-23 14:48:50.831032+05:30
394,166,132,4,t,101,2018-01-23 14:48:50.831032+05:30,101,2018-01-23 14:48:50.831032+05:30
395,166,132,5,t,101,2018-01-23 14:48:50.831032+05:30,101,2018-01-23 14:48:50.831032+05:30
396,167,132,1,t,101,2018-01-23 14:48:50.831032+05:30,101,2018-01-23 14:48:50.831032+05:30
397,167,132,2,t,101,2018-01-23 14:48:50.831032+05:30,101,2018-01-23 14:48:50.831032+05:30
398,167,132,3,t,101,2018-01-23 14:48:50.831032+05:30,101,2018-01-23 14:48:50.831032+05:30
399,167,132,4,t,101,2018-01-23 14:48:50.831032+05:30,101,2018-01-23 14:48:50.831032+05:30
400,167,132,5,t,101,2018-01-23 14:48:50.831032+05:30,101,2018-01-23 14:48:50.831032+05:30
401,171,133,1,t,101,2018-01-23 15:38:53.730648+05:30,101,2018-01-23 15:38:53.730648+05:30
402,171,133,2,t,101,2018-01-23 15:38:53.730648+05:30,101,2018-01-23 15:38:53.730648+05:30
403,171,133,3,t,101,2018-01-23 15:38:53.730648+05:30,101,2018-01-23 15:38:53.730648+05:30
404,171,133,4,t,101,2018-01-23 15:38:53.730648+05:30,101,2018-01-23 15:38:53.730648+05:30
405,171,133,5,t,101,2018-01-23 15:38:53.730648+05:30,101,2018-01-23 15:38:53.730648+05:30
406,172,122,1,t,101,2018-01-23 15:39:35.797372+05:30,101,2018-01-23 15:39:35.797372+05:30
407,172,122,2,t,101,2018-01-23 15:39:35.797372+05:30,101,2018-01-23 15:39:35.797372+05:30
408,172,122,3,t,101,2018-01-23 15:39:35.797372+05:30,101,2018-01-23 15:39:35.797372+05:30
409,172,122,4,t,101,2018-01-23 15:39:35.797372+05:30,101,2018-01-23 15:39:35.797372+05:30
410,172,122,5,t,101,2018-01-23 15:39:35.797372+05:30,101,2018-01-23 15:39:35.797372+05:30
381,164,130,5,t,161,2018-01-23 14:09:59.811358+05:30,161,2018-01-25 18:19:18.789513+05:30
412,173,126,2,t,101,2018-01-23 16:12:24.316298+05:30,101,2018-01-23 16:12:24.316298+05:30
413,173,126,3,t,101,2018-01-23 16:12:24.316298+05:30,101,2018-01-23 16:12:24.316298+05:30
414,173,126,4,t,101,2018-01-23 16:12:24.316298+05:30,101,2018-01-23 16:12:24.316298+05:30
415,173,126,5,t,101,2018-01-23 16:12:24.316298+05:30,101,2018-01-23 16:12:24.316298+05:30
208,124,104,4,t,108,2018-01-18 03:19:33.591549+05:30,107,2018-01-23 17:42:09.336068+05:30
209,124,104,1,t,108,2018-01-18 03:19:33.591549+05:30,107,2018-01-23 17:42:09.336068+05:30
210,124,104,3,t,108,2018-01-18 03:19:33.591549+05:30,107,2018-01-23 17:42:09.336068+05:30
416,175,134,1,t,101,2018-01-23 17:51:04.883033+05:30,101,2018-01-23 17:51:04.883033+05:30
417,175,134,2,t,101,2018-01-23 17:51:04.883033+05:30,101,2018-01-23 17:51:04.883033+05:30
418,175,134,3,t,101,2018-01-23 17:51:04.883033+05:30,101,2018-01-23 17:51:04.883033+05:30
419,175,134,4,t,101,2018-01-23 17:51:04.883033+05:30,101,2018-01-23 17:51:04.883033+05:30
420,175,134,5,t,101,2018-01-23 17:51:04.883033+05:30,101,2018-01-23 17:51:04.883033+05:30
421,176,134,1,t,101,2018-01-23 17:51:04.883033+05:30,101,2018-01-23 17:51:04.883033+05:30
422,176,134,2,t,101,2018-01-23 17:51:04.883033+05:30,101,2018-01-23 17:51:04.883033+05:30
423,176,134,3,t,101,2018-01-23 17:51:04.883033+05:30,101,2018-01-23 17:51:04.883033+05:30
424,176,134,4,t,101,2018-01-23 17:51:04.883033+05:30,101,2018-01-23 17:51:04.883033+05:30
425,176,134,5,t,101,2018-01-23 17:51:04.883033+05:30,101,2018-01-23 17:51:04.883033+05:30
426,177,135,1,t,101,2018-01-23 17:55:22.990556+05:30,101,2018-01-23 17:55:22.990556+05:30
427,177,135,2,t,101,2018-01-23 17:55:22.990556+05:30,101,2018-01-23 17:55:22.990556+05:30
428,177,135,3,t,101,2018-01-23 17:55:22.990556+05:30,101,2018-01-23 17:55:22.990556+05:30
429,177,135,4,t,101,2018-01-23 17:55:22.990556+05:30,101,2018-01-23 17:55:22.990556+05:30
430,177,135,5,t,101,2018-01-23 17:55:22.990556+05:30,101,2018-01-23 17:55:22.990556+05:30
431,179,134,1,t,101,2018-01-23 21:07:14.997418+05:30,101,2018-01-23 21:07:14.997418+05:30
432,179,134,2,t,101,2018-01-23 21:07:14.997418+05:30,101,2018-01-23 21:07:14.997418+05:30
433,179,134,3,t,101,2018-01-23 21:07:14.997418+05:30,101,2018-01-23 21:07:14.997418+05:30
434,179,134,4,t,101,2018-01-23 21:07:14.997418+05:30,101,2018-01-23 21:07:14.997418+05:30
435,179,134,5,t,101,2018-01-23 21:07:14.997418+05:30,101,2018-01-23 21:07:14.997418+05:30
436,180,136,1,t,101,2018-01-23 21:08:10.120332+05:30,101,2018-01-23 21:08:10.120332+05:30
437,180,136,2,t,101,2018-01-23 21:08:10.120332+05:30,101,2018-01-23 21:08:10.120332+05:30
438,180,136,3,t,101,2018-01-23 21:08:10.120332+05:30,101,2018-01-23 21:08:10.120332+05:30
439,180,136,4,t,101,2018-01-23 21:08:10.120332+05:30,101,2018-01-23 21:08:10.120332+05:30
440,180,136,5,t,101,2018-01-23 21:08:10.120332+05:30,101,2018-01-23 21:08:10.120332+05:30
441,181,136,1,t,101,2018-01-23 21:08:45.04843+05:30,101,2018-01-23 21:08:45.04843+05:30
442,181,136,2,t,101,2018-01-23 21:08:45.04843+05:30,101,2018-01-23 21:08:45.04843+05:30
443,181,136,3,t,101,2018-01-23 21:08:45.04843+05:30,101,2018-01-23 21:08:45.04843+05:30
444,181,136,4,t,101,2018-01-23 21:08:45.04843+05:30,101,2018-01-23 21:08:45.04843+05:30
445,181,136,5,t,101,2018-01-23 21:08:45.04843+05:30,101,2018-01-23 21:08:45.04843+05:30
446,182,137,1,t,101,2018-01-23 21:09:53.465608+05:30,101,2018-01-23 21:09:53.465608+05:30
447,182,137,2,t,101,2018-01-23 21:09:53.465608+05:30,101,2018-01-23 21:09:53.465608+05:30
448,182,137,3,t,101,2018-01-23 21:09:53.465608+05:30,101,2018-01-23 21:09:53.465608+05:30
449,182,137,4,t,101,2018-01-23 21:09:53.465608+05:30,101,2018-01-23 21:09:53.465608+05:30
450,182,137,5,t,101,2018-01-23 21:09:53.465608+05:30,101,2018-01-23 21:09:53.465608+05:30
451,183,137,1,t,101,2018-01-23 21:11:28.9922+05:30,101,2018-01-23 21:11:28.9922+05:30
452,183,137,2,t,101,2018-01-23 21:11:28.9922+05:30,101,2018-01-23 21:11:28.9922+05:30
453,183,137,3,t,101,2018-01-23 21:11:28.9922+05:30,101,2018-01-23 21:11:28.9922+05:30
454,183,137,4,t,101,2018-01-23 21:11:28.9922+05:30,101,2018-01-23 21:11:28.9922+05:30
455,183,137,5,t,101,2018-01-23 21:11:28.9922+05:30,101,2018-01-23 21:11:28.9922+05:30
456,185,138,1,t,101,2018-01-24 13:10:16.180168+05:30,101,2018-01-24 13:10:16.180168+05:30
457,185,138,2,t,101,2018-01-24 13:10:16.180168+05:30,101,2018-01-24 13:10:16.180168+05:30
458,185,138,3,t,101,2018-01-24 13:10:16.180168+05:30,101,2018-01-24 13:10:16.180168+05:30
459,185,138,4,t,101,2018-01-24 13:10:16.180168+05:30,101,2018-01-24 13:10:16.180168+05:30
460,185,138,5,t,101,2018-01-24 13:10:16.180168+05:30,101,2018-01-24 13:10:16.180168+05:30
461,186,138,1,t,101,2018-01-24 13:10:16.180168+05:30,101,2018-01-24 13:10:16.180168+05:30
462,186,138,2,t,101,2018-01-24 13:10:16.180168+05:30,101,2018-01-24 13:10:16.180168+05:30
463,186,138,3,t,101,2018-01-24 13:10:16.180168+05:30,101,2018-01-24 13:10:16.180168+05:30
464,186,138,4,t,101,2018-01-24 13:10:16.180168+05:30,101,2018-01-24 13:10:16.180168+05:30
465,186,138,5,t,101,2018-01-24 13:10:16.180168+05:30,101,2018-01-24 13:10:16.180168+05:30
466,187,140,1,t,101,2018-01-24 13:32:30.70578+05:30,101,2018-01-24 13:32:30.70578+05:30
467,187,140,2,t,101,2018-01-24 13:32:30.70578+05:30,101,2018-01-24 13:32:30.70578+05:30
468,187,140,3,t,101,2018-01-24 13:32:30.70578+05:30,101,2018-01-24 13:32:30.70578+05:30
469,187,140,4,t,101,2018-01-24 13:32:30.70578+05:30,101,2018-01-24 13:32:30.70578+05:30
470,187,140,5,t,101,2018-01-24 13:32:30.70578+05:30,101,2018-01-24 13:32:30.70578+05:30
471,188,144,1,t,101,2018-01-24 14:19:14.833889+05:30,101,2018-01-24 14:19:14.833889+05:30
472,188,144,2,t,101,2018-01-24 14:19:14.833889+05:30,101,2018-01-24 14:19:14.833889+05:30
473,188,144,3,t,101,2018-01-24 14:19:14.833889+05:30,101,2018-01-24 14:19:14.833889+05:30
474,188,144,4,t,101,2018-01-24 14:19:14.833889+05:30,101,2018-01-24 14:19:14.833889+05:30
475,188,144,5,t,101,2018-01-24 14:19:14.833889+05:30,101,2018-01-24 14:19:14.833889+05:30
476,189,141,1,t,101,2018-01-24 14:43:10.041152+05:30,101,2018-01-24 14:43:10.041152+05:30
477,189,141,2,t,101,2018-01-24 14:43:10.041152+05:30,101,2018-01-24 14:43:10.041152+05:30
478,189,141,3,t,101,2018-01-24 14:43:10.041152+05:30,101,2018-01-24 14:43:10.041152+05:30
479,189,141,4,t,101,2018-01-24 14:43:10.041152+05:30,101,2018-01-24 14:43:10.041152+05:30
480,189,141,5,t,101,2018-01-24 14:43:10.041152+05:30,101,2018-01-24 14:43:10.041152+05:30
481,190,108,1,t,101,2018-01-24 14:57:18.646518+05:30,101,2018-01-24 14:57:18.646518+05:30
482,190,108,2,t,101,2018-01-24 14:57:18.646518+05:30,101,2018-01-24 14:57:18.646518+05:30
483,190,108,3,t,101,2018-01-24 14:57:18.646518+05:30,101,2018-01-24 14:57:18.646518+05:30
484,190,108,4,t,101,2018-01-24 14:57:18.646518+05:30,101,2018-01-24 14:57:18.646518+05:30
485,190,108,5,t,101,2018-01-24 14:57:18.646518+05:30,101,2018-01-24 14:57:18.646518+05:30
490,191,124,5,f,101,2018-01-24 15:02:23.3213+05:30,145,2018-01-24 15:03:37.767528+05:30
487,191,124,2,f,101,2018-01-24 15:02:23.3213+05:30,145,2018-01-24 15:03:37.767528+05:30
489,191,124,4,f,101,2018-01-24 15:02:23.3213+05:30,145,2018-01-24 15:03:37.767528+05:30
488,191,124,3,f,101,2018-01-24 15:02:23.3213+05:30,145,2018-01-24 15:03:37.767528+05:30
486,191,124,1,f,101,2018-01-24 15:02:23.3213+05:30,145,2018-01-24 15:03:37.767528+05:30
491,192,124,5,f,145,2018-01-24 15:05:14.778468+05:30,145,2018-01-24 15:05:14.778468+05:30
492,192,124,2,f,145,2018-01-24 15:05:14.778468+05:30,145,2018-01-24 15:05:14.778468+05:30
493,192,124,4,f,145,2018-01-24 15:05:14.778468+05:30,145,2018-01-24 15:05:14.778468+05:30
494,192,124,3,f,145,2018-01-24 15:05:14.778468+05:30,145,2018-01-24 15:05:14.778468+05:30
495,192,124,1,f,145,2018-01-24 15:05:14.778468+05:30,145,2018-01-24 15:05:14.778468+05:30
496,193,108,1,t,101,2018-01-24 15:07:20.648543+05:30,101,2018-01-24 15:07:20.648543+05:30
497,193,108,2,t,101,2018-01-24 15:07:20.648543+05:30,101,2018-01-24 15:07:20.648543+05:30
498,193,108,3,t,101,2018-01-24 15:07:20.648543+05:30,101,2018-01-24 15:07:20.648543+05:30
499,193,108,4,t,101,2018-01-24 15:07:20.648543+05:30,101,2018-01-24 15:07:20.648543+05:30
500,193,108,5,t,101,2018-01-24 15:07:20.648543+05:30,101,2018-01-24 15:07:20.648543+05:30
501,194,108,5,f,117,2018-01-24 15:09:18.212462+05:30,117,2018-01-24 15:09:18.212462+05:30
502,194,108,2,f,117,2018-01-24 15:09:18.212462+05:30,117,2018-01-24 15:09:18.212462+05:30
503,194,108,4,f,117,2018-01-24 15:09:18.212462+05:30,117,2018-01-24 15:09:18.212462+05:30
504,194,108,3,f,117,2018-01-24 15:09:18.212462+05:30,117,2018-01-24 15:09:18.212462+05:30
505,194,108,1,f,117,2018-01-24 15:09:18.212462+05:30,117,2018-01-24 15:09:18.212462+05:30
506,195,141,1,t,101,2018-01-24 15:22:28.846483+05:30,101,2018-01-24 15:22:28.846483+05:30
507,195,141,2,t,101,2018-01-24 15:22:28.846483+05:30,101,2018-01-24 15:22:28.846483+05:30
508,195,141,3,t,101,2018-01-24 15:22:28.846483+05:30,101,2018-01-24 15:22:28.846483+05:30
509,195,141,4,t,101,2018-01-24 15:22:28.846483+05:30,101,2018-01-24 15:22:28.846483+05:30
510,195,141,5,t,101,2018-01-24 15:22:28.846483+05:30,101,2018-01-24 15:22:28.846483+05:30
511,196,141,1,t,101,2018-01-24 15:22:28.846483+05:30,101,2018-01-24 15:22:28.846483+05:30
512,196,141,2,t,101,2018-01-24 15:22:28.846483+05:30,101,2018-01-24 15:22:28.846483+05:30
513,196,141,3,t,101,2018-01-24 15:22:28.846483+05:30,101,2018-01-24 15:22:28.846483+05:30
514,196,141,4,t,101,2018-01-24 15:22:28.846483+05:30,101,2018-01-24 15:22:28.846483+05:30
515,196,141,5,t,101,2018-01-24 15:22:28.846483+05:30,101,2018-01-24 15:22:28.846483+05:30
516,197,145,1,t,101,2018-01-24 15:30:12.17433+05:30,101,2018-01-24 15:30:12.17433+05:30
517,197,145,2,t,101,2018-01-24 15:30:12.17433+05:30,101,2018-01-24 15:30:12.17433+05:30
518,197,145,3,t,101,2018-01-24 15:30:12.17433+05:30,101,2018-01-24 15:30:12.17433+05:30
519,197,145,4,t,101,2018-01-24 15:30:12.17433+05:30,101,2018-01-24 15:30:12.17433+05:30
520,197,145,5,t,101,2018-01-24 15:30:12.17433+05:30,101,2018-01-24 15:30:12.17433+05:30
521,198,146,1,t,101,2018-01-24 15:37:49.138213+05:30,101,2018-01-24 15:37:49.138213+05:30
522,198,146,2,t,101,2018-01-24 15:37:49.138213+05:30,101,2018-01-24 15:37:49.138213+05:30
523,198,146,3,t,101,2018-01-24 15:37:49.138213+05:30,101,2018-01-24 15:37:49.138213+05:30
524,198,146,4,t,101,2018-01-24 15:37:49.138213+05:30,101,2018-01-24 15:37:49.138213+05:30
525,198,146,5,t,101,2018-01-24 15:37:49.138213+05:30,101,2018-01-24 15:37:49.138213+05:30
526,199,147,1,t,101,2018-01-24 16:15:20.213998+05:30,101,2018-01-24 16:15:20.213998+05:30
527,199,147,2,t,101,2018-01-24 16:15:20.213998+05:30,101,2018-01-24 16:15:20.213998+05:30
528,199,147,3,t,101,2018-01-24 16:15:20.213998+05:30,101,2018-01-24 16:15:20.213998+05:30
529,199,147,4,t,101,2018-01-24 16:15:20.213998+05:30,101,2018-01-24 16:15:20.213998+05:30
530,199,147,5,t,101,2018-01-24 16:15:20.213998+05:30,101,2018-01-24 16:15:20.213998+05:30
531,200,148,1,t,101,2018-01-24 16:18:06.832345+05:30,101,2018-01-24 16:18:06.832345+05:30
532,200,148,2,t,101,2018-01-24 16:18:06.832345+05:30,101,2018-01-24 16:18:06.832345+05:30
533,200,148,3,t,101,2018-01-24 16:18:06.832345+05:30,101,2018-01-24 16:18:06.832345+05:30
534,200,148,4,t,101,2018-01-24 16:18:06.832345+05:30,101,2018-01-24 16:18:06.832345+05:30
535,200,148,5,t,101,2018-01-24 16:18:06.832345+05:30,101,2018-01-24 16:18:06.832345+05:30
536,201,149,1,t,101,2018-01-24 16:49:31.971005+05:30,101,2018-01-24 16:49:31.971005+05:30
537,201,149,2,t,101,2018-01-24 16:49:31.971005+05:30,101,2018-01-24 16:49:31.971005+05:30
538,201,149,3,t,101,2018-01-24 16:49:31.971005+05:30,101,2018-01-24 16:49:31.971005+05:30
539,201,149,4,t,101,2018-01-24 16:49:31.971005+05:30,101,2018-01-24 16:49:31.971005+05:30
540,201,149,5,t,101,2018-01-24 16:49:31.971005+05:30,101,2018-01-24 16:49:31.971005+05:30
541,202,150,1,t,101,2018-01-24 17:08:17.010458+05:30,101,2018-01-24 17:08:17.010458+05:30
542,202,150,2,t,101,2018-01-24 17:08:17.010458+05:30,101,2018-01-24 17:08:17.010458+05:30
543,202,150,3,t,101,2018-01-24 17:08:17.010458+05:30,101,2018-01-24 17:08:17.010458+05:30
544,202,150,4,t,101,2018-01-24 17:08:17.010458+05:30,101,2018-01-24 17:08:17.010458+05:30
545,202,150,5,t,101,2018-01-24 17:08:17.010458+05:30,101,2018-01-24 17:08:17.010458+05:30
546,203,151,1,t,101,2018-01-24 17:09:52.463528+05:30,101,2018-01-24 17:09:52.463528+05:30
547,203,151,2,t,101,2018-01-24 17:09:52.463528+05:30,101,2018-01-24 17:09:52.463528+05:30
548,203,151,3,t,101,2018-01-24 17:09:52.463528+05:30,101,2018-01-24 17:09:52.463528+05:30
549,203,151,4,t,101,2018-01-24 17:09:52.463528+05:30,101,2018-01-24 17:09:52.463528+05:30
550,203,151,5,t,101,2018-01-24 17:09:52.463528+05:30,101,2018-01-24 17:09:52.463528+05:30
551,204,152,1,t,101,2018-01-24 17:17:22.324363+05:30,101,2018-01-24 17:17:22.324363+05:30
552,204,152,2,t,101,2018-01-24 17:17:22.324363+05:30,101,2018-01-24 17:17:22.324363+05:30
553,204,152,3,t,101,2018-01-24 17:17:22.324363+05:30,101,2018-01-24 17:17:22.324363+05:30
554,204,152,4,t,101,2018-01-24 17:17:22.324363+05:30,101,2018-01-24 17:17:22.324363+05:30
555,204,152,5,t,101,2018-01-24 17:17:22.324363+05:30,101,2018-01-24 17:17:22.324363+05:30
556,158,130,5,t,161,2018-01-25 15:31:40.463272+05:30,161,2018-01-25 15:31:40.463272+05:30
557,158,130,2,t,161,2018-01-25 15:31:40.463272+05:30,161,2018-01-25 15:31:40.463272+05:30
558,158,130,4,t,161,2018-01-25 15:31:40.463272+05:30,161,2018-01-25 15:31:40.463272+05:30
559,158,130,1,t,161,2018-01-25 15:31:40.463272+05:30,161,2018-01-25 15:31:40.463272+05:30
560,158,130,3,t,161,2018-01-25 15:31:40.463272+05:30,161,2018-01-25 15:31:40.463272+05:30
561,150,130,5,t,161,2018-01-25 15:35:16.566992+05:30,161,2018-01-25 15:35:16.566992+05:30
562,150,130,2,t,161,2018-01-25 15:35:16.566992+05:30,161,2018-01-25 15:35:16.566992+05:30
563,150,130,4,t,161,2018-01-25 15:35:16.566992+05:30,161,2018-01-25 15:35:16.566992+05:30
564,150,130,1,t,161,2018-01-25 15:35:16.566992+05:30,161,2018-01-25 15:35:16.566992+05:30
565,150,130,3,t,161,2018-01-25 15:35:16.566992+05:30,161,2018-01-25 15:35:16.566992+05:30
566,206,154,1,t,205,2018-01-25 15:38:20.610284+05:30,205,2018-01-25 15:38:20.610284+05:30
567,206,154,2,t,205,2018-01-25 15:38:20.610284+05:30,205,2018-01-25 15:38:20.610284+05:30
568,206,154,3,t,205,2018-01-25 15:38:20.610284+05:30,205,2018-01-25 15:38:20.610284+05:30
569,206,154,4,t,205,2018-01-25 15:38:20.610284+05:30,205,2018-01-25 15:38:20.610284+05:30
570,206,154,5,t,205,2018-01-25 15:38:20.610284+05:30,205,2018-01-25 15:38:20.610284+05:30
571,207,141,5,t,150,2018-01-25 17:24:23.369117+05:30,150,2018-01-25 17:24:23.369117+05:30
572,207,141,2,t,150,2018-01-25 17:24:23.369117+05:30,150,2018-01-25 17:24:23.369117+05:30
573,207,141,4,t,150,2018-01-25 17:24:23.369117+05:30,150,2018-01-25 17:24:23.369117+05:30
574,207,141,3,t,150,2018-01-25 17:24:23.369117+05:30,150,2018-01-25 17:24:23.369117+05:30
575,207,141,1,t,150,2018-01-25 17:24:23.369117+05:30,150,2018-01-25 17:24:23.369117+05:30
585,209,155,5,t,101,2018-01-25 17:35:17.301369+05:30,208,2018-01-25 17:50:50.941043+05:30
582,209,155,2,t,101,2018-01-25 17:35:17.301369+05:30,208,2018-01-25 17:50:50.941043+05:30
584,209,155,4,t,101,2018-01-25 17:35:17.301369+05:30,208,2018-01-25 17:50:50.941043+05:30
583,209,155,3,t,101,2018-01-25 17:35:17.301369+05:30,208,2018-01-25 17:50:50.941043+05:30
581,209,155,1,t,101,2018-01-25 17:35:17.301369+05:30,208,2018-01-25 17:50:50.941043+05:30
586,207,155,5,t,208,2018-01-25 17:52:04.939484+05:30,208,2018-01-25 17:52:20.552248+05:30
587,207,155,2,t,208,2018-01-25 17:52:04.939484+05:30,208,2018-01-25 17:52:20.552248+05:30
588,207,155,4,t,208,2018-01-25 17:52:04.939484+05:30,208,2018-01-25 17:52:20.552248+05:30
589,207,155,3,t,208,2018-01-25 17:52:04.939484+05:30,208,2018-01-25 17:52:20.552248+05:30
590,207,155,1,t,208,2018-01-25 17:52:04.939484+05:30,208,2018-01-25 17:52:20.552248+05:30
580,208,155,5,t,101,2018-01-25 17:35:17.301369+05:30,209,2018-01-25 17:56:23.772936+05:30
577,208,155,2,t,101,2018-01-25 17:35:17.301369+05:30,209,2018-01-25 17:56:23.772936+05:30
579,208,155,4,t,101,2018-01-25 17:35:17.301369+05:30,209,2018-01-25 17:56:23.772936+05:30
578,208,155,3,t,101,2018-01-25 17:35:17.301369+05:30,209,2018-01-25 17:56:23.772936+05:30
576,208,155,1,t,101,2018-01-25 17:35:17.301369+05:30,209,2018-01-25 17:56:23.772936+05:30
591,210,130,5,t,150,2018-01-25 19:21:49.305763+05:30,150,2018-01-25 19:21:49.305763+05:30
592,210,130,2,t,150,2018-01-25 19:21:49.305763+05:30,150,2018-01-25 19:21:49.305763+05:30
593,210,130,4,t,150,2018-01-25 19:21:49.305763+05:30,150,2018-01-25 19:21:49.305763+05:30
594,210,130,3,t,150,2018-01-25 19:21:49.305763+05:30,150,2018-01-25 19:21:49.305763+05:30
595,210,130,1,t,150,2018-01-25 19:21:49.305763+05:30,150,2018-01-25 19:21:49.305763+05:30
596,211,130,1,t,101,2018-02-01 17:25:00.50486+05:30,101,2018-02-01 17:25:00.50486+05:30
597,211,130,2,t,101,2018-02-01 17:25:00.50486+05:30,101,2018-02-01 17:25:00.50486+05:30
598,211,130,3,t,101,2018-02-01 17:25:00.50486+05:30,101,2018-02-01 17:25:00.50486+05:30
599,211,130,4,t,101,2018-02-01 17:25:00.50486+05:30,101,2018-02-01 17:25:00.50486+05:30
600,211,130,5,t,101,2018-02-01 17:25:00.50486+05:30,101,2018-02-01 17:25:00.50486+05:30
606,213,130,1,t,101,2018-02-01 17:38:09.229849+05:30,101,2018-02-01 17:38:09.229849+05:30
607,213,130,2,t,101,2018-02-01 17:38:09.229849+05:30,101,2018-02-01 17:38:09.229849+05:30
608,213,130,3,t,101,2018-02-01 17:38:09.229849+05:30,101,2018-02-01 17:38:09.229849+05:30
609,213,130,4,t,101,2018-02-01 17:38:09.229849+05:30,101,2018-02-01 17:38:09.229849+05:30
610,213,130,5,t,101,2018-02-01 17:38:09.229849+05:30,101,2018-02-01 17:38:09.229849+05:30
611,214,156,1,t,101,2018-02-12 15:23:38.172772+05:30,101,2018-02-12 15:23:38.172772+05:30
612,214,156,2,t,101,2018-02-12 15:23:38.172772+05:30,101,2018-02-12 15:23:38.172772+05:30
613,214,156,3,t,101,2018-02-12 15:23:38.172772+05:30,101,2018-02-12 15:23:38.172772+05:30
614,214,156,4,t,101,2018-02-12 15:23:38.172772+05:30,101,2018-02-12 15:23:38.172772+05:30
615,214,156,5,t,101,2018-02-12 15:23:38.172772+05:30,101,2018-02-12 15:23:38.172772+05:30
616,215,156,1,t,101,2018-02-12 15:23:38.172772+05:30,101,2018-02-12 15:23:38.172772+05:30
617,215,156,2,t,101,2018-02-12 15:23:38.172772+05:30,101,2018-02-12 15:23:38.172772+05:30
618,215,156,3,t,101,2018-02-12 15:23:38.172772+05:30,101,2018-02-12 15:23:38.172772+05:30
619,215,156,4,t,101,2018-02-12 15:23:38.172772+05:30,101,2018-02-12 15:23:38.172772+05:30
620,215,156,5,t,101,2018-02-12 15:23:38.172772+05:30,101,2018-02-12 15:23:38.172772+05:30
621,216,157,1,t,101,2018-02-13 09:35:09.897421+05:30,101,2018-02-13 09:35:09.897421+05:30
622,216,157,2,t,101,2018-02-13 09:35:09.897421+05:30,101,2018-02-13 09:35:09.897421+05:30
623,216,157,3,t,101,2018-02-13 09:35:09.897421+05:30,101,2018-02-13 09:35:09.897421+05:30
624,216,157,4,t,101,2018-02-13 09:35:09.897421+05:30,101,2018-02-13 09:35:09.897421+05:30
